Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
16/12/2011,16,December,2011,27,Young Adults (25-35),F,France,Seine et Marne,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902
14/05/2014,14,May,2014,27,Young Adults (25-35),F,France,Seine et Marne,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,630,1252,1882
14/05/2016,14,May,2016,27,Young Adults (25-35),F,France,Seine et Marne,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,630,1252,1882
21/12/2012,21,December,2012,26,Young Adults (25-35),M,France,Somme,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1273,2532,3805
21/12/2011,21,December,2011,26,Young Adults (25-35),M,France,Somme,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",3,1266,2320,1909,3798,5707
10/02/2013,10,February,2013,35,Adults (35-64),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-100 Silver, 42",1,1912,3400,672,1912,2584
10/02/2015,10,February,2015,35,Adults (35-64),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-100 Silver, 42",1,1912,3400,672,1912,2584
20/03/2013,20,March,2013,55,Adults (35-64),M,France,Garonne (Haute),Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1284,1912,3196
20/03/2015,20,March,2015,55,Adults (35-64),M,France,Garonne (Haute),Bikes,Mountain Bikes,"Mountain-100 Silver, 38",2,1912,3400,2568,3824,6392
08/03/2013,8,March,2013,39,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-100 Silver, 44",1,1912,3400,672,1912,2584
08/03/2015,8,March,2015,39,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-100 Silver, 44",1,1912,3400,672,1912,2584
22/03/2013,22,March,2013,38,Adults (35-64),M,France,Charente-Maritime,Bikes,Mountain Bikes,"Mountain-100 Black, 42",1,1898,3375,1410,1898,3308
22/03/2015,22,March,2015,38,Adults (35-64),M,France,Charente-Maritime,Bikes,Mountain Bikes,"Mountain-100 Black, 42",1,1898,3375,1410,1898,3308
06/03/2013,6,March,2013,40,Adults (35-64),M,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,66,344,410
06/03/2015,6,March,2015,40,Adults (35-64),M,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 48",3,344,540,199,1032,1231
30/03/2013,30,March,2013,40,Adults (35-64),M,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,66,344,410
30/03/2015,30,March,2015,40,Adults (35-64),M,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,66,344,410
08/12/2013,8,December,2013,40,Adults (35-64),M,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,66,344,410
08/12/2015,8,December,2015,40,Adults (35-64),M,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,66,344,410
11/01/2014,11,January,2014,40,Adults (35-64),M,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,66,344,410
11/01/2016,11,January,2016,40,Adults (35-64),M,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,66,344,410
30/03/2014,30,March,2014,40,Adults (35-64),M,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,66,344,410
30/03/2016,30,March,2016,40,Adults (35-64),M,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,66,344,410
29/11/2013,29,November,2013,28,Young Adults (25-35),F,France,Charente-Maritime,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,185,344,529
29/11/2015,29,November,2015,28,Young Adults (25-35),F,France,Charente-Maritime,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,370,688,1058
05/02/2014,5,February,2014,28,Young Adults (25-35),F,France,Charente-Maritime,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,185,344,529
05/02/2016,5,February,2016,28,Young Adults (25-35),F,France,Charente-Maritime,Bikes,Road Bikes,"Road-750 Black, 44",3,344,540,556,1032,1588
01/06/2014,1,June,2014,46,Adults (35-64),F,France,Seine et Marne,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,312,1083,1395
01/06/2016,1,June,2016,46,Adults (35-64),F,France,Seine et Marne,Bikes,Road Bikes,"Road-350-W Yellow, 40",3,1083,1701,935,3249,4184
25/11/2013,25,November,2013,24,Youth (<25),M,France,Loir et Cher,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,619,1555,2174
25/11/2015,25,November,2015,24,Youth (<25),M,France,Loir et Cher,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,619,1555,2174
12/08/2012,12,August,2012,34,Young Adults (25-35),F,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1097,4342,5439
12/08/2011,12,August,2011,34,Young Adults (25-35),F,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,548,2171,2719
11/03/2013,11,March,2013,23,Youth (<25),M,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1013,2171,3184
11/03/2015,11,March,2015,23,Youth (<25),M,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2027,4342,6369
11/09/2013,11,September,2013,23,Youth (<25),M,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1013,2171,3184
11/09/2015,11,September,2015,23,Youth (<25),M,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 48",3,2171,3578,3040,6513,9553
12/04/2012,12,April,2012,28,Young Adults (25-35),M,United States,,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,1240,4342,5582
12/04/2011,12,April,2011,28,Young Adults (25-35),M,United States,,Bikes,Road Bikes,"Road-150 Red, 56",4,2171,3578,2479,8684,11163
06/08/2012,6,August,2012,23,Youth (<25),M,France,Seine et Marne,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1526,4342,5868
06/08/2011,6,August,2011,23,Youth (<25),M,France,Seine et Marne,Bikes,Road Bikes,"Road-150 Red, 44",3,2171,3578,2289,6513,8802
15/09/2013,15,September,2013,53,Adults (35-64),M,Germany,Brandenburg,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1371,2171,3542
15/09/2015,15,September,2015,53,Adults (35-64),M,Germany,Brandenburg,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1371,2171,3542
24/07/2013,24,July,2013,51,Adults (35-64),F,France,Garonne (Haute),Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,1192,2171,3363
24/07/2015,24,July,2015,51,Adults (35-64),F,France,Garonne (Haute),Bikes,Road Bikes,"Road-150 Red, 44",3,2171,3578,3577,6513,10090
05/07/2013,5,July,2013,43,Adults (35-64),M,France,Val d'Oise,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,656,2171,2827
05/07/2015,5,July,2015,43,Adults (35-64),M,France,Val d'Oise,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,656,2171,2827
19/06/2013,19,June,2013,43,Adults (35-64),F,France,Moselle,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,978,2171,3149
19/06/2015,19,June,2015,43,Adults (35-64),F,France,Moselle,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,978,2171,3149
16/07/2013,16,July,2013,43,Adults (35-64),F,France,Moselle,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,978,2171,3149
16/07/2015,16,July,2015,43,Adults (35-64),F,France,Moselle,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,978,2171,3149
18/11/2013,18,November,2013,43,Adults (35-64),F,France,Moselle,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,978,2171,3149
18/11/2015,18,November,2015,43,Adults (35-64),F,France,Moselle,Bikes,Road Bikes,"Road-150 Red, 56",3,2171,3578,2933,6513,9446
25/05/2014,25,May,2014,43,Adults (35-64),F,France,Moselle,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,978,2171,3149
25/05/2016,25,May,2016,43,Adults (35-64),F,France,Moselle,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,978,2171,3149
22/01/2012,22,January,2012,31,Young Adults (25-35),F,France,Val d'Oise,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,1311,4342,5653
22/01/2011,22,January,2011,31,Young Adults (25-35),F,France,Val d'Oise,Bikes,Road Bikes,"Road-150 Red, 56",3,2171,3578,1967,6513,8480
12/01/2012,12,January,2012,33,Young Adults (25-35),F,France,Garonne (Haute),Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2385,4342,6727
12/01/2011,12,January,2011,33,Young Adults (25-35),F,France,Garonne (Haute),Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1192,2171,3363
01/01/2012,1,January,2012,33,Young Adults (25-35),F,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1097,4342,5439
01/01/2011,1,January,2011,33,Young Adults (25-35),F,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1097,4342,5439
27/02/2012,27,February,2012,35,Adults (35-64),M,France,Seine et Marne,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,1526,4342,5868
27/02/2011,27,February,2011,35,Adults (35-64),M,France,Seine et Marne,Bikes,Road Bikes,"Road-150 Red, 52",4,2171,3578,3052,8684,11736
23/03/2014,23,March,2014,35,Adults (35-64),M,France,Seine et Marne,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,763,2171,2934
23/03/2016,23,March,2016,35,Adults (35-64),M,France,Seine et Marne,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578,2289,6513,8802
02/02/2012,2,February,2012,21,Youth (<25),M,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,133,688,821
02/02/2011,2,February,2011,21,Youth (<25),M,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,66,344,410
23/03/2012,23,March,2012,27,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1097,4342,5439
23/03/2011,23,March,2011,27,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,548,2171,2719
05/12/2012,5,December,2012,27,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1097,4342,5439
05/12/2011,5,December,2011,27,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 44",3,2171,3578,1645,6513,8158
25/06/2014,25,June,2014,27,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,548,2171,2719
25/06/2016,25,June,2016,27,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,548,2171,2719
29/04/2012,29,April,2012,26,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,133,688,821
29/04/2011,29,April,2011,26,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 48",4,344,540,266,1376,1642
08/05/2012,8,May,2012,31,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,1097,4342,5439
08/05/2011,8,May,2011,31,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,548,2171,2719
19/07/2012,19,July,2012,31,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,1097,4342,5439
19/07/2011,19,July,2011,31,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,548,2171,2719
16/05/2012,16,May,2012,31,Young Adults (25-35),M,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2027,4342,6369
16/05/2011,16,May,2011,31,Young Adults (25-35),M,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 44",3,2171,3578,3040,6513,9553
17/05/2012,17,May,2012,32,Young Adults (25-35),F,France,Loir et Cher,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,2027,4342,6369
17/05/2011,17,May,2011,32,Young Adults (25-35),F,France,Loir et Cher,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,2027,4342,6369
18/05/2012,18,May,2012,41,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,603,3110,3713
18/05/2011,18,May,2011,41,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,302,1555,1857
26/06/2012,26,June,2012,38,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,603,3110,3713
26/06/2011,26,June,2011,38,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,302,1555,1857
01/06/2012,1,June,2012,38,Adults (35-64),F,France,Somme,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,1526,4342,5868
01/06/2011,1,June,2011,38,Adults (35-64),F,France,Somme,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,763,2171,2934
26/06/2012,26,June,2012,28,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,1097,4342,5439
26/06/2011,26,June,2011,28,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 52",3,2171,3578,1645,6513,8158
29/06/2014,29,June,2014,28,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,548,2171,2719
29/06/2016,29,June,2016,28,Young Adults (25-35),M,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,548,2171,2719
26/06/2012,26,June,2012,28,Young Adults (25-35),F,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,2027,4342,6369
26/06/2011,26,June,2011,28,Young Adults (25-35),F,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 56",3,2171,3578,3040,6513,9553
04/10/2013,4,October,2013,28,Young Adults (25-35),F,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1013,2171,3184
04/10/2015,4,October,2015,28,Young Adults (25-35),F,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,2027,4342,6369
04/04/2014,4,April,2014,28,Young Adults (25-35),F,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1013,2171,3184
04/04/2016,4,April,2016,28,Young Adults (25-35),F,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1013,2171,3184
24/07/2012,24,July,2012,48,Adults (35-64),M,France,Moselle,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1955,4342,6297
24/07/2011,24,July,2011,48,Adults (35-64),M,France,Moselle,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,978,2171,3149
02/02/2014,2,February,2014,48,Adults (35-64),M,France,Moselle,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,631,1519,2150
02/02/2016,2,February,2016,48,Adults (35-64),M,France,Moselle,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,631,1519,2150
15/08/2012,15,August,2012,33,Young Adults (25-35),M,France,Val de Marne,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,822,3038,3860
15/08/2011,15,August,2011,33,Young Adults (25-35),M,France,Val de Marne,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,822,3038,3860
13/08/2012,13,August,2012,34,Young Adults (25-35),F,France,Loiret,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,1239,3110,4349
13/08/2011,13,August,2011,34,Young Adults (25-35),F,France,Loiret,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,619,1555,2174
31/12/9999,28,August,2012,23,Youth (<25),M,France,Pas de Calais,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1115,3038,4153
31/12/9999,28,August,2011,23,Youth (<25),M,France,Pas de Calais,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,558,1519,2077
04/02/2012,4,February,2012,28,Young Adults (25-35),F,Germany,Brandenburg,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,381,688,1069
04/02/2011,4,February,2011,28,Young Adults (25-35),F,Germany,Brandenburg,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,381,688,1069
06/05/2014,6,May,2014,28,Young Adults (25-35),F,Germany,Brandenburg,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,1371,2171,3542
06/05/2016,6,May,2016,28,Young Adults (25-35),F,Germany,Brandenburg,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,1371,2171,3542
16/08/2012,16,August,2012,29,Young Adults (25-35),F,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1097,4342,5439
16/08/2011,16,August,2011,29,Young Adults (25-35),F,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 48",4,2171,3578,2193,8684,10877
08/09/2012,8,September,2012,29,Young Adults (25-35),F,France,Somme,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,969,3038,4007
08/09/2011,8,September,2011,29,Young Adults (25-35),F,France,Somme,Bikes,Road Bikes,"Road-250 Red, 52",3,1519,2443,1453,4557,6010
15/09/2012,15,September,2012,25,Young Adults (25-35),M,France,Garonne (Haute),Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,2385,4342,6727
15/09/2011,15,September,2011,25,Young Adults (25-35),M,France,Garonne (Haute),Bikes,Road Bikes,"Road-150 Red, 52",3,2171,3578,3577,6513,10090
24/10/2012,24,October,2012,27,Young Adults (25-35),F,France,Loiret,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,273,688,961
24/10/2011,24,October,2011,27,Young Adults (25-35),F,France,Loiret,Bikes,Road Bikes,"Road-750 Black, 48",3,344,540,410,1032,1442
29/06/2014,29,June,2014,27,Young Adults (25-35),F,France,Loiret,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,655,1519,2174
29/06/2016,29,June,2016,27,Young Adults (25-35),F,France,Loiret,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,655,1519,2174
11/10/2012,11,October,2012,26,Young Adults (25-35),F,France,Moselle,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,262,688,950
11/10/2011,11,October,2011,26,Young Adults (25-35),F,France,Moselle,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,131,344,475
11/06/2014,11,June,2014,26,Young Adults (25-35),F,France,Moselle,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,631,1519,2150
11/06/2016,11,June,2016,26,Young Adults (25-35),F,France,Moselle,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,631,1519,2150
09/10/2012,9,October,2012,27,Young Adults (25-35),M,France,Loir et Cher,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,273,688,961
09/10/2011,9,October,2011,27,Young Adults (25-35),M,France,Loir et Cher,Bikes,Road Bikes,"Road-750 Black, 52",3,344,540,410,1032,1442
25/06/2014,25,June,2014,27,Young Adults (25-35),M,France,Loir et Cher,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,655,1519,2174
25/06/2016,25,June,2016,27,Young Adults (25-35),M,France,Loir et Cher,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,655,1519,2174
06/11/2012,6,November,2012,24,Youth (<25),F,France,Seine et Marne,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,897,3110,4007
06/11/2011,6,November,2011,24,Youth (<25),F,France,Seine et Marne,Bikes,Road Bikes,"Road-250 Red, 58",3,1555,2443,1345,4665,6010
20/12/2012,20,December,2012,33,Young Adults (25-35),M,France,Charente-Maritime,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1678,3110,4788
20/12/2011,20,December,2011,33,Young Adults (25-35),M,France,Charente-Maritime,Bikes,Road Bikes,"Road-250 Black, 52",3,1555,2443,2517,4665,7182
07/12/2012,7,December,2012,33,Young Adults (25-35),M,France,Somme,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,897,3110,4007
07/12/2011,7,December,2011,33,Young Adults (25-35),M,France,Somme,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,448,1555,2003
20/12/2012,20,December,2012,35,Adults (35-64),M,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,2027,4342,6369
20/12/2011,20,December,2011,35,Adults (35-64),M,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 52",3,2171,3578,3040,6513,9553
19/12/2012,19,December,2012,24,Youth (<25),F,France,Garonne (Haute),Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1555,3038,4593
19/12/2011,19,December,2011,24,Youth (<25),F,France,Garonne (Haute),Bikes,Road Bikes,"Road-250 Red, 44",4,1519,2443,3110,6076,9186
31/12/9999,29,December,2012,24,Youth (<25),F,France,Pas de Calais,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,1115,3038,4153
31/12/9999,29,December,2011,24,Youth (<25),F,France,Pas de Calais,Bikes,Road Bikes,"Road-250 Red, 52",4,1519,2443,2230,6076,8306
02/08/2012,2,August,2012,17,Youth (<25),F,United States,Georgia,Bikes,Road Bikes,"Road-650 Black, 58",2,487,783,498,974,1472
02/08/2011,2,August,2011,17,Youth (<25),F,United States,Georgia,Bikes,Road Bikes,"Road-650 Black, 58",3,487,783,747,1461,2208
16/10/2012,16,October,2012,47,Adults (35-64),F,United States,Texas,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,294,974,1268
16/10/2011,16,October,2011,47,Adults (35-64),F,United States,Texas,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,294,974,1268
01/01/2013,1,January,2013,29,Young Adults (25-35),F,United States,Florida,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,257,487,744
01/01/2015,1,January,2015,29,Young Adults (25-35),F,United States,Florida,Bikes,Road Bikes,"Road-650 Red, 62",3,487,783,771,1461,2232
05/02/2013,5,February,2013,26,Young Adults (25-35),M,France,Charente-Maritime,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1335,2171,3506
05/02/2015,5,February,2015,26,Young Adults (25-35),M,France,Charente-Maritime,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1335,2171,3506
04/03/2013,4,March,2013,41,Adults (35-64),M,France,Seine et Marne,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,312,1083,1395
04/03/2015,4,March,2015,41,Adults (35-64),M,France,Seine et Marne,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,312,1083,1395
14/06/2014,14,June,2014,41,Adults (35-64),M,France,Seine et Marne,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,484,1519,2003
14/06/2016,14,June,2016,41,Adults (35-64),M,France,Seine et Marne,Bikes,Road Bikes,"Road-250 Red, 52",3,1519,2443,1453,4557,6010
18/03/2013,18,March,2013,41,Adults (35-64),M,France,Loiret,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,431,1083,1514
18/03/2015,18,March,2015,41,Adults (35-64),M,France,Loiret,Bikes,Road Bikes,"Road-350-W Yellow, 42",3,1083,1701,1293,3249,4542
09/12/2013,9,December,2013,41,Adults (35-64),M,France,Loiret,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,431,1083,1514
09/12/2015,9,December,2015,41,Adults (35-64),M,France,Loiret,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,431,1083,1514
18/03/2013,18,March,2013,41,Adults (35-64),M,France,Yveline,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,138,713,851
18/03/2015,18,March,2015,41,Adults (35-64),M,France,Yveline,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,138,713,851
21/06/2013,21,June,2013,41,Adults (35-64),M,France,Yveline,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,138,713,851
